customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
C04044,18.0,Male,West,Bachelor,Self-Employed,75976.46652175933,15670.112436126858,Education,734.1475803070869,Fair,34.0,0.2806520048066081,2023-02-17,0
C04045,74.0,Female,North,Bachelor,Self-Employed,63991.71141005435,32756.822450250438,Auto,554.0674721554234,Good,41.0,0.1185593048795016,2018-04-22,0
C04046,46.0,Female,West,High School,Self-Employed,64211.12500123343,18195.90144811278,Home,748.9769268444416,Good,42.0,0.7924135408563713,2015-11-18,0
C04047,62.0,Male,West,Bachelor,Unemployed,77797.33112154403,5573.171119273442,Personal,559.4408463361572,Fair,43.0,0.8277383091264617,2017-11-22,1
C04048,66.0,Female,West,Bachelor,Self-Employed,18528.45489986083,16823.830866246702,Personal,695.7667672408276,Poor,38.0,0.8484880660845943,2019-03-06,0
C04049,52.0,Male,North,Bachelor,Student,95084.04958895476,25320.82392665639,Education,511.7711730151042,Good,46.0,0.13085287952146643,2016-11-15,0
C04050,57.0,Male,North,Master,Self-Employed,17575.317237524512,12823.418444373767,Personal,653.3847379991234,Good,41.0,0.7467835482859221,2016-12-21,0
C04051,31.0,Male,North,High School,Salaried,93397.8982316497,1276.7067316565954,Personal,547.2852132961378,Good,41.0,0.8104898476143148,2019-12-09,0
C04052,52.0,Female,East,High School,Self-Employed,75850.30540721864,34698.2561892454,Business,794.4706427758615,Good,36.0,0.3649434107731728,2016-12-19,0
C04053,65.0,Female,East,Bachelor,Salaried,76828.5226353982,49939.050679346656,Auto,569.6277115403363,Good,40.0,0.4998836040537037,2021-06-17,1
C04054,62.0,Female,nan,Bachelor,Self-Employed,105364.11901892319,15245.29678980815,Business,587.8357243264369,Fair,36.0,0.4467278771750568,2015-11-19,0
C04055,37.0,Male,South,PhD,Self-Employed,94586.30068055776,13701.746004706678,Business,690.1569467227155,Good,39.0,0.474086988127119,2023-02-13,0
C04056,73.0,Female,South,High School,Self-Employed,85354.37758378912,6529.082402936498,Personal,604.9281778327446,Good,49.0,0.8196985603438254,2020-05-11,0
C04057,66.0,Male,East,Master,Salaried,57636.76741461166,11788.085893081914,Auto,702.4965017764401,Good,52.0,0.455188438789755,2020-02-20,0
C04058,30.0,Female,West,Bachelor,Self-Employed,55982.157011762174,4721.652715402108,Personal,596.6832366000659,Good,40.0,0.3570092326646046,2019-10-29,0
C04059,55.0,Male,West,Bachelor,Salaried,86036.91298666777,6950.2616911476325,Personal,590.9036782548084,Good,55.0,0.21082570987403607,2023-01-02,0
C04060,66.0,Male,West,High School,Self-Employed,76321.18117724547,20022.46107031253,Business,647.9330970439589,Fair,48.0,0.673613418506885,2020-09-21,0
C04061,63.0,Male,South,Bachelor,Business,72529.32357218716,4209.691094439144,Home,558.7302119779894,Good,57.0,0.17157334365145477,2016-01-25,0
C04062,66.0,Female,East,High School,Student,63576.35463404019,5315.733985990742,Home,679.7274773500612,Fair,42.0,0.15200491833131707,2017-06-25,1
C04063,25.0,Male,West,High School,Salaried,54804.825686319906,22070.20509390829,Business,715.7973889902316,Good,71.0,0.6793423940934484,2022-01-20,0
C04064,60.0,Female,South,Bachelor,Self-Employed,30250.021260493537,13825.313270025386,Business,691.4747479994328,Poor,48.0,0.6901456065974594,2021-03-25,0
C04065,37.0,Male,North,Master,Self-Employed,81088.93567557888,23566.734420519282,Personal,698.2460653533691,Fair,50.0,0.2692180395486548,2015-08-11,0
C04066,50.0,Male,North,Master,Unemployed,60457.928474795,16579.944084353414,Auto,505.6358585026,Good,50.0,0.9136069434903585,2019-07-01,0
C04067,43.0,Male,North,Bachelor,Self-Employed,58832.92835887426,18144.415965339533,Personal,615.3764190605707,Good,37.0,0.7696419017829913,2021-12-26,0
C04068,56.0,Female,East,Bachelor,Salaried,19686.021429543238,27801.063150990823,Personal,632.9701125767216,Fair,44.0,0.6834638362563273,2021-02-01,1
C04069,38.0,Female,North,Bachelor,Salaried,67317.53420753898,14513.095902000838,Education,759.08395038467,Good,36.0,0.7411954339438328,2016-02-26,0
C04070,70.0,Male,North,nan,Self-Employed,30915.633198426767,27097.010363359506,Personal,606.401945874503,Good,46.0,0.45010393719137454,2022-12-09,1
C04071,66.0,Male,South,Bachelor,Business,54134.25542794309,15801.522849270124,Auto,477.3699130407378,Good,37.0,0.4872961094330326,2018-08-21,0
C04072,59.0,Male,East,High School,Unemployed,84817.57374135587,11792.581362987868,Personal,574.702286975238,Fair,43.0,0.8396826469831291,2018-01-27,0
C04073,60.0,Female,South,High School,Salaried,66581.92549775328,9259.812150159363,Business,600.4105086959157,Good,57.0,0.12160616405175814,2023-01-02,1
C04074,71.0,Male,East,Bachelor,Student,62365.50638807107,3433.2603524618135,Auto,488.26383995542596,Good,52.0,0.7820579820203382,2020-01-16,0
C04075,58.0,Female,North,Bachelor,Salaried,46834.582501622586,7595.774825357483,Business,722.6526890529406,nan,54.0,0.4804332636492453,2016-06-08,0
C04076,26.0,Female,North,High School,Student,51311.46508887237,2265.0814616138123,Education,532.2814975861206,Good,44.0,0.49437321182632055,2022-12-16,0
C04077,41.0,Male,South,Master,Unemployed,104634.08430446783,10054.90384826322,Education,683.4516161174066,Fair,32.0,0.3768446863924184,2020-12-18,1
C04078,54.0,Female,South,Master,Self-Employed,84493.39694263224,28210.0585993255,Auto,568.0702455727599,Fair,43.0,0.616011231797656,2015-07-31,0
C04079,66.0,Female,South,Bachelor,Business,53447.55827528248,19916.857875320016,Home,763.0238275478808,Good,37.0,0.6743223518643887,2020-02-05,0
C04080,58.0,Female,North,High School,Salaried,62361.76603170189,16121.241616704137,Home,629.2884726666383,Fair,40.0,0.23664059529998496,2020-05-19,0
C04081,34.0,Male,West,Bachelor,Salaried,71183.34032083751,13087.102565909287,Auto,614.0666259060929,Good,56.0,0.5808593455078257,2015-10-29,1
C04082,41.0,Male,East,PhD,Salaried,75952.0820399303,19187.476974999096,Auto,689.6190834992494,Fair,38.0,0.49517508328988435,2022-05-20,0
C04083,38.0,Male,North,Master,Salaried,64392.09863064957,20302.086090780955,Business,574.4524636609443,Fair,44.0,0.7646223685470094,2021-10-29,0
C04084,68.0,Male,North,High School,Self-Employed,20740.536917986865,8849.442859388024,Education,693.1659855420651,Good,41.0,0.5634941986189494,2019-08-24,0
C04085,56.0,Male,nan,High School,Salaried,64213.017957266675,24635.58320829564,Auto,613.874853137263,Good,43.0,0.46513723046133315,2022-01-07,0
C04086,72.0,Male,East,Bachelor,Unemployed,62687.74871217344,16743.669285736178,Personal,605.4048615042454,Fair,50.0,0.5495913996303431,2018-11-21,0
C04087,58.0,Female,South,Bachelor,Salaried,116432.48068215864,22968.14226915065,Business,643.4323467287039,Good,41.0,0.5169823799968437,2019-08-29,0
C04088,56.0,Male,East,Bachelor,Self-Employed,132293.83239677455,19679.864249036502,Education,568.2747173009996,Fair,38.0,0.8949011755787829,2020-01-31,0
C04089,30.0,Male,West,nan,Self-Employed,81054.11712470574,5815.956779223905,Business,635.6831236559999,Good,40.0,0.3651045839939705,2021-11-25,0
C04090,28.0,Male,West,Bachelor,Salaried,48071.802229553155,33008.49539797611,Education,675.4613785341954,Fair,58.0,0.13174661079514272,2020-04-04,0
C04091,63.0,Female,South,High School,Salaried,81975.40190109565,19885.447032783184,Personal,476.84439509616783,Good,48.0,0.6626972410675105,2016-11-02,0
C04092,36.0,Female,South,Master,Salaried,22537.685457794687,16323.025527195025,Education,731.84806471532,Fair,49.0,0.6132666527079106,2015-12-28,1
C04093,28.0,Male,North,High School,Business,51682.967327140745,25825.55960138093,Business,711.1983597595924,Good,42.0,0.873473913150068,2016-06-14,0
C04094,30.0,Male,West,nan,Self-Employed,24340.37813738692,8426.717309338443,Education,510.90671190752215,Good,,0.19985512475905892,2016-05-24,0
C04095,63.0,Female,East,Bachelor,Salaried,78763.82369788406,4257.129693497347,Business,499.2175778233514,Fair,41.0,0.5442487777692756,2016-07-06,0
C04096,62.0,Male,North,PhD,Business,34733.22347789747,25565.87999702725,Auto,713.1429969200896,Good,44.0,0.22815539252616948,2017-04-23,1
C04097,18.0,Male,West,High School,Salaried,57825.25206349797,31465.668363030392,Personal,707.3389181387041,Poor,50.0,0.4873526242577796,2019-04-07,1
C04098,57.0,Male,West,High School,Self-Employed,63896.605595796056,22864.156044608386,Business,696.7276065493545,Fair,43.0,0.7794642288351963,2016-09-01,0
C04099,61.0,Male,nan,Bachelor,Salaried,64276.77399088097,28057.83830224868,Home,542.9807147373261,Poor,44.0,0.8287798308359154,2020-11-04,0
C04100,36.0,Male,West,Bachelor,Business,53178.233449916326,7338.306354932753,Home,787.1481667807612,Good,44.0,0.808781306285195,2016-09-11,0
C04101,29.0,Female,nan,Bachelor,Unemployed,73417.90077420158,16407.25886635932,Education,593.3749349888354,Good,50.0,0.5652941084769428,2015-11-08,0
C04102,25.0,Female,North,nan,Business,33644.0616330651,13419.560762465757,Auto,667.9607405763687,Good,64.0,0.6388661049733928,2021-05-11,0
C04103,25.0,Male,West,Master,Salaried,108481.98606931444,30275.96785948759,Auto,668.8834266379127,Good,54.0,0.5688298570416578,2020-02-01,0
C04104,70.0,Female,West,Bachelor,Salaried,39148.37509647099,24940.673364796567,Home,769.4698364598017,Good,47.0,0.5770504120377371,2021-06-27,0
C04105,62.0,Male,North,High School,Business,65992.44112953964,30311.561801619373,Education,659.3875474957808,Fair,62.0,0.8523782552443155,2015-10-21,0
C04106,29.0,Male,North,Master,Self-Employed,80624.07681983961,13821.262235778837,Auto,681.1881016755898,Fair,45.0,0.2778819606386969,2016-07-04,0
C04107,65.0,Female,nan,Master,Salaried,82067.90202322855,8685.21236124939,Auto,644.2155591909438,Good,48.0,0.4729509983434381,2022-01-14,0
C04108,50.0,Female,South,Bachelor,Business,84384.01255551464,33290.786739890194,Education,560.2550458466227,Fair,,0.6185534226903803,2017-05-30,0
C04109,62.0,Male,West,PhD,Salaried,25180.837650562557,20261.10352955186,Business,476.1004552672265,Good,51.0,0.7505493261910006,2018-01-21,0
C04110,43.0,Male,North,High School,Salaried,42065.200368417994,30648.809812421383,Home,652.4434906095488,Good,42.0,0.7476062649117866,2022-01-24,1
C04111,56.0,Female,North,High School,Unemployed,68396.4462388222,19350.55091622023,Auto,544.0727682113916,Good,46.0,0.19966110201770026,2022-06-09,0
C04112,45.0,Female,South,High School,Self-Employed,77029.1602074655,42038.52097112204,Business,676.2632911485404,Good,44.0,0.2886234705749047,2016-08-27,0
C04113,22.0,Female,North,Master,Salaried,96428.20770652435,31779.964949594807,Business,661.1562565388117,Fair,45.0,0.8747904817387692,2016-07-07,1
C04114,25.0,Male,East,Bachelor,Business,52149.52714522195,18399.445767235986,Business,659.332527203552,Fair,56.0,0.40389139547742847,2022-05-23,0
C04115,42.0,Male,East,Bachelor,Unemployed,42375.15016264668,20205.289017652707,Business,571.0306535403151,Good,42.0,0.10230574563906568,2020-08-11,0
C04116,44.0,Male,North,High School,Salaried,51329.25734722853,20239.875261755296,Personal,727.7408057271025,Fair,49.0,0.2698275081513193,2015-02-09,0
C04117,63.0,Male,North,High School,Self-Employed,121485.80337746542,8639.406112293498,Personal,685.6078322922211,Good,38.0,0.9241192830147903,2015-11-15,0
C04118,40.0,Female,South,High School,Business,102510.70074336606,15180.550803004833,Education,561.3725162701563,Fair,44.0,0.3632862813455001,2016-11-03,0
C04119,47.0,Male,North,Bachelor,Salaried,60762.700729819895,14420.23110580196,Home,805.1410687941698,Fair,43.0,0.6216573665537688,2023-01-03,0
C04120,62.0,Male,West,High School,Self-Employed,97120.09249678117,22325.133563860683,Education,634.1906511811394,Fair,41.0,0.7176524151604526,2023-03-09,0
C04121,64.0,Female,South,High School,Salaried,50687.87983637098,11848.617180300404,Personal,549.9285124505894,Good,44.0,0.649595410833018,2017-02-16,0
C04122,40.0,Female,North,Master,Business,88862.96529816143,18499.28125811709,Education,593.1236011803629,Good,38.0,0.42093125874255066,2016-05-03,0
C04123,66.0,Male,South,Bachelor,Business,30527.032253150835,16338.301884837212,Education,536.8331853825044,Good,44.0,0.46585284805546934,2023-02-02,0
C04124,64.0,Female,North,Master,Salaried,73912.25729458788,20758.295327857875,Business,751.9570188265177,Good,37.0,0.8122875157538928,2015-09-21,0
C04125,37.0,Female,North,High School,Business,90486.74812573718,34681.062680661984,Auto,731.033624512189,Good,46.0,0.6633673617052072,2023-01-11,1
C04126,35.0,Female,North,Bachelor,Business,56834.16495156028,30954.36282679029,Personal,705.4609681052278,Good,50.0,0.11991998228000049,2016-11-16,1
C04127,35.0,Male,West,Bachelor,Salaried,80335.39255620932,6895.0098406754405,Personal,691.3356426389638,Fair,41.0,0.2729389476935388,2018-07-07,1
C04128,19.0,Female,West,High School,Self-Employed,50961.06213065789,19481.614360206233,Education,743.6256620612279,Good,46.0,0.3433532475861041,2021-10-11,0
C04129,21.0,Female,West,High School,Salaried,72588.59117507328,16971.31805428213,Auto,631.8504340683546,Poor,53.0,0.4106636963285746,2016-08-26,0
C04130,47.0,Male,South,Master,Unemployed,52961.39355347377,13534.003724607119,Education,681.6996607609292,Good,55.0,0.5903596648854176,2015-12-04,0
C04131,50.0,Male,South,PhD,Self-Employed,85478.44535175044,41530.21388967867,Home,589.1081352212002,nan,38.0,0.41153400691652864,2021-04-11,1
C04132,53.0,Female,East,High School,Self-Employed,33390.80859612285,14732.321943159182,Personal,638.4913585669145,nan,43.0,0.8012601289314405,2022-01-08,0
C04133,35.0,Male,East,Bachelor,Self-Employed,39619.56402217809,15425.631218015293,Business,683.7557879875542,Good,43.0,0.5027602420114861,2015-03-13,0
C04134,54.0,Female,nan,nan,Self-Employed,97642.72258038312,37543.89360272837,Business,,nan,43.0,0.5268519519944252,2015-05-06,0
C04135,36.0,Male,North,High School,Unemployed,15000.0,29690.360331758242,Business,603.5216918273962,Poor,47.0,0.4632808073746467,2022-01-08,1
C04136,64.0,Male,North,Bachelor,Self-Employed,48974.78641153767,15567.01723839608,Personal,662.3740354830637,Good,43.0,0.36389639783363614,2015-01-23,0
C04137,45.0,Male,East,nan,Unemployed,61447.99369277196,27606.045076590366,Personal,644.186295054397,Poor,43.0,0.7160801011370242,2016-10-23,0
C04138,57.0,Female,West,nan,Self-Employed,73825.19531582335,17605.648967450106,Business,616.0702755690852,Good,32.0,0.29512853865196254,2015-04-27,0
C04139,37.0,Male,West,Bachelor,Salaried,53054.83814499466,18271.836213666546,Personal,694.1863954105609,Good,58.0,0.6860663421987698,2020-06-01,0
C04140,66.0,Female,East,High School,Unemployed,36855.981501998394,11946.171497026226,Business,596.921572009396,Good,43.0,0.5502502271777348,2022-11-21,1
C04141,50.0,Female,nan,High School,Self-Employed,95657.01033544264,1000.0,Home,558.3569405010097,Good,44.0,0.1869237493730986,2016-11-06,1
C04142,29.0,Female,East,Master,Self-Employed,91331.44486658981,5751.266794935789,Home,738.7824579717167,Good,42.0,0.11527215956749051,2022-03-11,0
C04143,68.0,Female,West,PhD,Student,55517.75466034663,8953.943949839037,Home,728.1986394452898,nan,42.0,0.24402707839244464,2020-09-06,0
C04144,32.0,Female,nan,Bachelor,Salaried,20233.224697236983,24190.037738664483,Education,605.0638176798032,nan,42.0,0.7468677528438381,2021-04-02,0
C04145,58.0,Male,West,Master,Salaried,72654.20246911145,21534.383043691374,Education,644.8479072734978,Fair,41.0,0.42690792793110677,2016-04-01,0
C04146,56.0,Female,South,Master,Salaried,69543.7635189649,30862.332842069933,Auto,713.4492265517783,Good,41.0,0.784145033150716,2017-09-05,0
C04147,19.0,Female,North,Bachelor,Self-Employed,48323.53189985762,7966.631564140578,Auto,653.3025745048061,Poor,42.0,0.526619942980269,2016-02-11,0
C04148,46.0,Male,East,Master,Business,16123.423931962323,37867.90485439672,Auto,689.7655705153511,Good,56.0,0.12783463407554033,2019-02-26,1
C04149,58.0,Male,South,Bachelor,Student,58211.14468073698,36943.53893545602,Home,685.6675095295059,Poor,40.0,0.8191836185820355,2015-07-20,1
C04150,27.0,Female,West,Bachelor,Self-Employed,84163.89489895359,20354.366500479096,Home,626.0622337133894,Good,48.0,0.895823920288319,2019-05-24,0
C04151,19.0,Male,North,High School,Business,87929.18339345913,13137.496229364031,Home,688.6943002011054,Poor,43.0,0.16308292196204333,2015-08-20,0
C04152,68.0,Female,South,Master,Unemployed,63895.38507058283,13654.969256967714,Personal,577.6292280481537,Fair,44.0,0.2770980679008222,2017-03-08,0
C04153,28.0,Male,West,Bachelor,Self-Employed,49413.164572738104,21981.356081893,Personal,679.5705738558917,nan,42.0,0.7082199822247677,2020-05-29,1
C04154,30.0,Male,North,High School,Salaried,83361.58663312717,38825.953030555844,Home,644.4426757691244,Poor,43.0,0.9475992111771803,2019-05-15,1
C04155,27.0,Female,South,Master,Self-Employed,36574.74073417053,19050.79760569144,Business,622.9459676063556,Poor,32.0,0.8448581652443937,2022-12-12,0
C04156,31.0,Male,South,Bachelor,Student,31130.287066569603,4179.674224318445,Auto,556.4948097902491,Fair,44.0,0.18410568184506515,2017-07-05,0
C04157,35.0,Male,East,PhD,Student,62788.48885369098,38953.67654099805,Education,659.8744445719393,Fair,35.0,0.6161515301379271,2017-05-29,0
C04158,68.0,Female,North,High School,Self-Employed,103661.17539287318,15996.138900198106,Auto,652.8897708242333,Fair,41.0,0.6654231462878555,2015-02-11,0
C04159,71.0,Male,West,Bachelor,Unemployed,104598.80416678682,34537.9605207225,Business,587.0272653383176,Good,38.0,0.6362072747326468,2018-02-02,0
C04160,26.0,Female,South,High School,Salaried,32055.554051759653,26257.76514830617,Personal,530.2346134835901,Fair,38.0,0.5828512249199634,2020-01-14,0
C04161,74.0,Female,West,PhD,Salaried,54068.552919507005,18515.71123549352,Home,526.6643674526406,Good,38.0,0.3483733137604568,2019-10-06,0
C04162,56.0,Female,South,High School,Student,125847.39450133854,29659.395548597022,Personal,630.9445257830331,Poor,36.0,0.6682302420061944,2021-01-06,1
C04163,45.0,Male,South,Bachelor,Salaried,47789.541951669715,12652.54122546085,Personal,672.9873229566342,Good,46.0,0.7191835760673071,2019-03-15,0
C04164,20.0,Male,North,Master,Salaried,105493.47705960783,17090.43135659539,Business,788.7478695725717,nan,53.0,0.5894012705575008,2017-01-29,0
C04165,37.0,Female,North,Bachelor,Salaried,89400.2641098439,14692.646456671875,Personal,646.6133866212114,Good,50.0,0.5225821975120569,2018-01-23,0
C04166,23.0,Female,East,nan,Self-Employed,94771.45274178183,17993.18868787115,Personal,528.096046131615,Good,49.0,0.2861759662281831,2020-09-28,0
C04167,44.0,Female,North,Master,Self-Employed,53853.60502917114,25477.50589298914,Auto,634.4811373815297,Poor,58.0,0.5630154280491593,2019-09-08,0
C04168,70.0,Female,South,High School,Salaried,54593.49341125874,25402.821640258873,Auto,743.8523673889212,Good,33.0,0.20901289655540156,2020-02-01,0
C04169,19.0,Male,East,High School,Unemployed,42234.595057385835,4446.83000207017,Business,598.7903293624065,Good,49.0,0.161808592764611,2023-01-04,0
C04170,46.0,Male,South,High School,Unemployed,84970.7858568371,14644.602290644965,Home,733.8952683050668,Fair,39.0,0.7611735163374312,2019-01-02,0
C04171,55.0,Male,North,High School,Salaried,24087.28313487042,16371.088012816279,Auto,663.1793534776248,Good,38.0,0.6748317374482157,2022-02-08,0
C04172,20.0,Male,West,Master,Salaried,60914.98873130258,25861.51590325668,Personal,698.5161165890643,Good,48.0,0.6516773785156125,2022-10-15,0
C04173,33.0,Male,West,nan,Business,105861.79745768325,5996.827027643374,Education,789.4141998653032,Fair,42.0,0.8889085659004428,2022-04-11,0
C04174,47.0,Female,North,High School,Self-Employed,79863.50018547372,27064.677488979767,Auto,512.2052069473795,nan,44.0,0.4236568088304171,2022-05-04,0
C04175,57.0,Male,North,Bachelor,Salaried,90065.96330740521,8732.910416515266,Education,717.2378137256179,Good,51.0,0.43977221828158297,2020-09-28,0
C04176,19.0,Male,nan,Bachelor,Salaried,23898.859096128755,22483.47684001961,Home,642.8974161589013,Good,47.0,0.4516848688872587,2019-03-25,0
C04177,34.0,Male,North,High School,Salaried,40147.92513753572,31144.396650004226,Personal,578.8114599984776,Good,63.0,0.49549062707504155,2021-10-29,0
C04178,58.0,Female,nan,Bachelor,Salaried,94603.91198305818,7731.196154282865,Auto,642.452402230767,Good,56.0,0.5359165408251285,2019-03-21,0
C04179,29.0,Female,North,Bachelor,Self-Employed,68144.56170099114,22417.496755471613,Home,776.8228207363658,Good,40.0,0.7613148172766429,2017-10-27,0
C04180,52.0,Female,West,Bachelor,Self-Employed,39008.956532495795,18145.187542684565,Business,750.120948481674,Good,44.0,0.28504781371988286,2023-03-07,0
C04181,60.0,Female,South,Bachelor,Business,80659.65082750731,10225.523333649808,Home,499.94641541065226,Good,46.0,0.46897177283505187,2020-03-31,0
C04182,18.0,Male,West,Master,Business,51661.02630622274,7750.37243469721,Business,592.2620220488125,Poor,53.0,0.5293582618450892,2016-05-29,1
C04183,72.0,Female,South,High School,Salaried,128438.9777664009,12924.660831175834,Business,720.7170676677026,Good,50.0,0.24375002247372438,2019-08-06,1
C04184,62.0,Male,East,Master,Business,79975.78200637738,11895.002590814593,Auto,648.3691941662726,Good,32.0,0.6966513130989467,2016-08-17,0
C04185,32.0,Male,North,Bachelor,Salaried,41934.704113329586,17944.045689546627,Education,648.6489995092077,Fair,41.0,0.14783013028465705,2017-02-09,0
C04186,43.0,Female,North,Master,Self-Employed,87025.5046013913,15733.756196221027,Business,532.3755158155512,Good,53.0,0.5980256236238338,2015-12-06,0
C04187,54.0,Female,West,Bachelor,Business,,24236.162120725043,Personal,594.0892368275729,Fair,34.0,0.27182083619027403,2018-09-20,0
C04188,38.0,Male,East,Master,Self-Employed,64851.140560628875,28084.922744288517,Auto,548.1345689724565,Good,46.0,0.10719802168076795,2016-09-05,1
C04189,66.0,Male,West,Master,Self-Employed,45801.671335073814,4709.943634028576,Business,526.0011891438878,Good,28.0,0.3684058873003214,2016-02-02,0
C04190,48.0,Female,South,Bachelor,Self-Employed,66108.03796666967,17493.49425563156,Auto,,Good,44.0,0.46476957843639277,2015-01-04,0
C04191,42.0,Male,West,Bachelor,Unemployed,49680.074088470945,10500.75356203746,Personal,580.3926681915245,Good,56.0,0.7947060026163157,2021-10-02,0
C04192,40.0,Male,South,PhD,Self-Employed,58542.12658566041,9148.336788961076,Auto,592.9164898318934,Fair,44.0,0.446668806156278,2020-04-11,1
C04193,41.0,Male,nan,Master,Business,30278.915794263303,4311.983649153524,Auto,586.8402708454681,Poor,40.0,0.8781202320941311,2016-11-05,0
C04194,74.0,Male,nan,PhD,Student,86880.37437908465,3573.105178046393,Business,726.5342055063201,Good,38.0,0.8161579801465606,2015-11-20,0
C04195,55.0,Female,South,Master,Business,36268.0234824294,14808.74000279506,Home,581.9641846234731,Good,39.0,0.2638269638299457,2016-11-14,0
C04196,45.0,Male,West,Bachelor,Self-Employed,80204.04823580595,23929.07833334636,Auto,756.9638519139223,Good,47.0,0.23235971616780918,2019-03-09,0
C04197,38.0,Male,West,High School,Salaried,57397.497154521276,23893.470228067905,Business,613.701809180828,Fair,47.0,0.3072657216279252,2017-11-09,0
C04198,71.0,Female,North,High School,Salaried,70572.53634388512,9473.207160969168,Personal,682.9398994813189,Good,46.0,0.40572960926927215,2020-10-03,0
C04199,60.0,Female,East,nan,Self-Employed,53132.38727487962,8461.79113356402,Personal,685.3357311049151,Good,41.0,0.595958483256134,2020-07-27,0
C04200,35.0,Male,North,Bachelor,Business,69905.42778340452,22392.448538001343,Home,582.6617434405402,Good,48.0,0.20546927649614832,2017-02-20,0
C04201,53.0,Male,West,High School,Salaried,75816.20086572462,15682.573426964964,Personal,625.3932076244225,Good,56.0,0.552235091536695,2022-03-01,0
C04202,52.0,Male,North,Master,Student,56228.4006808636,28897.10181603402,Business,612.2792122294735,Good,41.0,0.5936572476336135,2015-12-06,0
C04203,62.0,Female,North,Master,Salaried,21761.405065830928,8892.788552817023,Home,677.9330534608121,Fair,53.0,0.6617567061901404,2020-08-23,0
C04204,72.0,Female,South,High School,Business,73425.38446503432,1422.8904856828085,Business,640.3366632936618,Poor,59.0,0.5675782428179934,2017-12-10,0
C04205,26.0,Female,East,High School,Salaried,74770.73045498431,26124.842102978153,Home,593.8701294539765,Fair,55.0,0.8013959198802698,2020-03-09,0
C04206,70.0,Female,West,Bachelor,Self-Employed,29181.49981422833,1099.6073639497954,Home,658.9293716494483,Good,49.0,0.645351875061523,2015-02-27,0
C04207,55.0,Female,nan,High School,Business,40473.03044017712,5542.000977536574,Business,675.471206234747,Good,49.0,0.8858688158560625,2018-11-01,0
C04208,47.0,Female,South,Master,Salaried,56305.06599114048,13307.71610302453,Home,788.753350890694,Good,48.0,0.6957854849514751,2020-03-29,0
C04209,61.0,Female,North,Bachelor,Salaried,15000.0,17150.06558249124,Business,655.1094842071926,Fair,44.0,0.4706936843239955,2022-12-12,0
C04210,51.0,Male,East,Master,Self-Employed,82697.65294150362,26014.773275666383,Personal,650.7506260106404,Good,40.0,0.27823189200506315,2016-04-08,0
C04211,49.0,nan,East,Master,Self-Employed,52779.866584822856,9857.818229604833,Personal,682.1298957845003,Good,45.0,0.10894260209134343,2022-02-20,0
C04212,20.0,Male,South,Bachelor,Business,72214.2618805498,33177.11726208887,Auto,578.7948228002856,Fair,48.0,0.176842411942407,2021-09-24,1
C04213,20.0,Male,South,Bachelor,Student,38443.21826637465,4839.014181998635,Education,520.5867799223381,Good,41.0,0.2612243798771047,2016-12-12,0
C04214,45.0,Female,East,Bachelor,Salaried,115437.21296493217,16280.610599325311,Education,626.5923431209384,Good,48.0,0.2839751495348447,2017-07-12,0
C04215,61.0,Male,South,Bachelor,Self-Employed,29485.26397525575,28301.549592649,Personal,730.4074323483305,Good,55.0,0.7307374691478915,2017-09-04,1
C04216,32.0,Female,West,Bachelor,Self-Employed,52538.161075396274,28830.936491984772,Auto,742.5163784876519,Good,37.0,0.4281474283587974,2022-06-14,0
C04217,58.0,Female,East,Master,Student,94977.09349263043,1000.0,Education,509.04614707013917,Good,56.0,0.3758585599269758,2016-05-28,0
C04218,40.0,Male,West,Bachelor,Unemployed,36264.61315763256,47079.44141783535,Business,699.95596103701,Good,34.0,0.14451242072738865,2015-03-15,0
C04219,57.0,Female,East,Master,Business,67275.46158679073,16777.718272185837,Business,486.14014986292557,Good,45.0,0.557861464374327,2018-08-21,0
C04220,28.0,Male,North,High School,Self-Employed,80671.07652955143,22784.453374190063,Home,684.4385416124439,Good,46.0,0.6209725491394967,2022-10-26,0
C04221,65.0,Male,West,High School,Salaried,27338.246009193914,16663.611200280986,Education,679.9519484672492,Good,36.0,0.8461788036045488,2015-09-08,0
C04222,49.0,Female,East,nan,Salaried,48283.615971416286,41351.538879952524,Business,520.7014977863342,Poor,57.0,0.5274157483278198,2020-10-15,0
C04223,74.0,Female,North,Bachelor,Self-Employed,69754.07986188773,32893.43740927958,Education,725.0034607348765,Good,37.0,0.10656213709906993,2018-06-02,0
C04224,71.0,Female,East,Bachelor,Business,76333.01249378831,41075.0693823832,Home,780.7876925968189,Good,46.0,0.15548694409418928,2016-02-18,1
C04225,53.0,Male,South,Bachelor,Self-Employed,44442.54719401614,24732.330748923654,Personal,645.3139751748142,Fair,55.0,0.3303545381398492,2022-02-24,0
C04226,50.0,Female,West,High School,Business,111014.18437845274,29121.470270164587,Auto,660.5749906232722,Good,37.0,0.21830774605050884,2022-10-25,0
C04227,41.0,Male,South,Master,Salaried,77023.5909568884,9553.812069097956,Home,760.9337152240179,Good,47.0,0.7549992977685723,2019-05-26,1
C04228,56.0,Female,East,High School,Business,84416.30607981101,17354.036342828244,Home,565.5250974434015,Good,47.0,0.1916784339544732,2016-05-07,0
